TICKER,ELECTION_CYCLE,COMMITTEE_NAME,COMMITTEE_TYPE_FULL,PARTY_NAME_FULL,RECEIPT_AMOUNT
MSFT,2022,LASRY FOR WISCONSIN,Senate,Democrat,7900.000000
MSFT,2022,RICHARD E NEAL FOR CONGRESS COMMITTEE,House,Democrat,7800.000000
MSFT,2022,MARIE FOR CONGRESS,House,Democrat,7800.000000
MSFT,2022,CHRISSY HOULAHAN FOR CONGRESS,House,Democrat,7800.000000
MSFT,2022,MATT WEST FOR CONGRESS,House,Democrat,7800.000000
MSFT,2022,TOGETHER HOLDING OUR MAJORITY PAC,PAC - Qualified,Republican,7500.000000
MSFT,2022,PATRIOT FUND,PAC - Nonqualified,Republican,7500.000000
MSFT,2022,COMMON GROUND PAC,PAC - Qualified,Democrat,7500.000000
MSFT,2022,KS COMMITTEE,PAC - Nonqualified,Democrat,7500.000000
MSFT,2022,SENATE EAGLE PAC,PAC - Qualified,Republican,7500.000000
MSFT,2022,PERIMETER PAC,PAC - Qualified,Democrat,7500.000000
MSFT,2022,PALLONE FOR CONGRESS,House,Democrat,7500.000000
MSFT,2022,PRAIRIE POLITICAL ACTION COMMITTEE,PAC - Qualified,Democrat,7500.000000
MSFT,2022,OORAH! POLITICAL ACTION COMMITTEE,PAC - Qualified,Republican,7500.000000
MSFT,2022,FUTURE FORUM PAC,PAC - Qualified,Democrat,7500.000000
MSFT,2022,NEVADANS FOR STEVEN HORSFORD,House,Democrat,7500.000000
MSFT,2022,KATKO FOR CONGRESS,PAC - Nonqualified,Republican,7300.000000
MSFT,2022,CAVALERI FOR CONGRESS,House,Republican,7100.000000
MSFT,2022,CITIZENS FOR TURNER,House,Republican,7000.000000
MSFT,2022,"POINT ACTION PAC, INC.",PAC - Qualified,Republican,7000.000000
MSFT,2022,STRICKLAND FOR WASHINGTON,House,Democrat,7000.000000
MSFT,2022,BRITTANY PETTERSEN VICTORY FUND 2022,PAC - Nonqualified,Democrat,7000.000000
MSFT,2022,THE GREAT TASK,PAC - Nonqualified,Republican,6900.000000
MSFT,2022,JAY CHEN FOR CONGRESS,House,Democrat,6800.000000
MSFT,2022,VDUSS PAC,PAC - Nonqualified,Democrat,6800.000000
MSFT,2022,DEMOCRATIC PARTY OF VIRGINIA,Party - Qualified,Democrat,6500.000000
MSFT,2022,ADF PAC,PAC - Nonqualified,Republican,6500.000000
MSFT,2022,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,Party - Qualified,Democrat,6250.000000
MSFT,2022,ALEXANDRA HUNT FOR CONGRESS,House,Democrat,6100.000000
MSFT,2022,"RON JOHNSON FOR SENATE, INC.",Senate,Republican,6000.000000
MSFT,2022,HUMAN RIGHTS CAMPAIGN EQUALITY VOTES,Super PAC (Independent Expenditure-Only),Democrat,6000.000000
MSFT,2022,ASHLEY HINSON FOR CONGRESS,House,Republican,6000.000000
MSFT,2022,MILLER-MEEKS FOR CONGRESS,House,Republican,6000.000000
MSFT,2022,JOSH GOTTHEIMER FOR CONGRESS,House,Democrat,6000.000000
MSFT,2022,ABRAHAM LINCOLN PAC,PAC - Qualified,Republican,6000.000000
MSFT,2022,BEATTY FOR CONGRESS,House,Democrat,6000.000000
MSFT,2022,BLAKE MOORE FOR CONGRESS,House,Republican,6000.000000
MSFT,2022,FRIENDS OF DAVE JOYCE,House,Republican,6000.000000
MSFT,2022,RODNEY FOR CONGRESS,House,Republican,6000.000000
MSFT,2022,BRUCE POLIQUIN FOR CONGRESS,House,Republican,5800.000000
MSFT,2022,SEAN PATRICK MALONEY HOUSE VICTORY FUND,PAC - Nonqualified,Democrat,5800.000000
MSFT,2022,CICILLINE COMMITTEE,House,Democrat,5800.000000
MSFT,2022,MAGAZINER FOR CONGRESS,House,Democrat,5800.000000
MSFT,2022,TERESA FOR ALL,House,Democrat,5800.000000
MSFT,2022,KATIE PORTER FOR CONGRESS,Senate,Democrat,5800.000000
MSFT,2022,SPANBERGER FOR CONGRESS,House,Democrat,5800.000000
MSFT,2022,TEAM GALLAGHER,PAC - Nonqualified,Democrat,5800.000000
MSFT,2022,ABBY FOR IOWA,Senate,Democrat,5683.700000
MSFT,2022,VAL HOYLE FOR CONGRESS,House,Democrat,5600.000000
MSFT,2022,"LIBERTARIAN NATIONAL COMMITTEE, INC.",Party - Qualified,Other,5575.000000
MSFT,2022,DON BACON FOR CONGRESS,House,Republican,5500.000000
MSFT,2022,CITIZENS TO ELECT RICK LARSEN,House,Democrat,5500.000000
MSFT,2022,ANN WAGNER FOR CONGRESS,House,Republican,5500.000000
MSFT,2022,FRIENDS OF JOHN BARRASSO,Senate,Republican,5400.000000
MSFT,2022,TIM RYAN VICTORY FUND 2022,PAC - Nonqualified,Democrat,5400.000000
MSFT,2022,BO 34 PAC,PAC - Qualified,Republican,5400.000000
MSFT,2022,BLUMENTHAL VICTORY FUND,PAC - Nonqualified,Democrat,5400.000000
MSFT,2022,LISA MURKOWSKI FOR US SENATE,Senate,Republican,5400.000000
MSFT,2022,ELAINE FOR CONGRESS,House,Democrat,5300.000000
MSFT,2022,314 ACTION FUND,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,5000.000000
MSFT,2022,AMERICA WORKS FEDERAL PAC,PAC - Qualified,Democrat,5000.000000
MSFT,2022,M-PAC,PAC - Qualified,Democrat,5000.000000
MSFT,2022,AMERICAN DEFENSE AND MILITARY PAC,PAC - Qualified,Democrat,5000.000000
MSFT,2022,BUCK PAC,House,Republican,5000.000000
MSFT,2022,REINVENTING A NEW DIRECTION POLITICAL ACTION COMMITTEE,PAC - Qualified,Republican,5000.000000
MSFT,2022,LOFGREN FOR CONGRESS,House,Democrat,5000.000000
MSFT,2022,SHORE PAC,PAC - Qualified,Democrat,5000.000000
MSFT,2022,HAWAII PAC,PAC - Qualified,Democrat,5000.000000
MSFT,2022,INNOVATION POLITICAL ACTION COMMITTEE,PAC - Qualified,Republican,5000.000000
MSFT,2022,RELY ON YOUR BELIEFS FUND,PAC - Qualified,Republican,5000.000000
MSFT,2022,MOOLENAAR FOR CONGRESS,House,Republican,5000.000000
MSFT,2022,FRIENDS OF LUCY MCBATH,House,Democrat,5000.000000
MSFT,2022,FRIENDS FOR GREGORY MEEKS,House,Democrat,5000.000000
MSFT,2022,EQUALITY PROJECT PAC,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,5000.000000
MSFT,2022,BALDERSON FOR CONGRESS,House,Republican,5000.000000
MSFT,2022,"COMMONSENSE, CONSERVATIVE VALUES PAC",PAC - Nonqualified,Republican,5000.000000
MSFT,2022,KATHERINE CLARK FOR CONGRESS,House,Democrat,5000.000000
MSFT,2022,LEAD ENCOURAGE ELECT PAC,PAC - Qualified,Republican,5000.000000
MSFT,2022,MICHELLE STEEL FOR CONGRESS,House,Republican,5000.000000
MSFT,2022,WOMACK FOR CONGRESS COMMITTEE,House,Republican,5000.000000
MSFT,2022,ONE GENERATION,PAC - Qualified,Republican,5000.000000
MSFT,2022,LEADERSHIP AND ACCOUNTABILITY ARE NATIONAL KEYS PAC,PAC - Qualified,Republican,5000.000000
MSFT,2022,SCHIFF FOR SENATE,Senate,Democrat,5000.000000
MSFT,2022,NORTH CAROLINA DEMOCRATIC PARTY - FEDERAL,Party - Qualified,Democrat,5000.000000
MSFT,2022,NUTMEG PAC,PAC - Qualified,Democrat,5000.000000
MSFT,2022,"JOBS, EDUCATION, & FAMILIES FIRST  JEFF PAC",PAC - Qualified,Democrat,5000.000000
MSFT,2022,BRITT FOR ALABAMA INC,Senate,Republican,5000.000000
MSFT,2022,PETE STAUBER FOR CONGRESS,House,Republican,5000.000000
MSFT,2022,HEARTLAND VALUES PAC,PAC - Qualified,Republican,5000.000000
MSFT,2022,SASSE LEADERSHIP COMMITTEE,PAC - Nonqualified,Republican,5000.000000
MSFT,2022,BRIAN FITZPATRICK FOR ALL OF US,House,Republican,5000.000000
MSFT,2022,MICHAEL WALTZ FOR CONGRESS,House,Republican,5000.000000
MSFT,2022,FAMILIES FOR JAMES LANKFORD,Senate,Republican,5000.000000
MSFT,2022,BELIEVE IN AMERICA PAC,PAC - Qualified,Republican,5000.000000
MSFT,2022,SCOTT PETERS FOR CONGRESS,House,Democrat,5000.000000
MSFT,2022,"DEFENSE, ECONOMIC RENEWAL, EDUCATION AND KNOWLEDGE PAC",PAC - Qualified,Democrat,5000.000000
MSFT,2022,MARCO RUBIO FOR SENATE,Senate,Republican,4900.000000
MSFT,2022,FRIENDS OF RAJA FOR CONGRESS,House,Democrat,4900.000000
MSFT,2022,TOGETHER FOR PROGRESS,Super PAC (Independent Expenditure-Only),Democrat,4530.000000
MSFT,2022,THE LINCOLN PROJECT,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,4500.000000
MSFT,2022,GUTHRIE FOR CONGRESS,House,Republican,4500.000000
MSFT,2022,"KUSTER FOR CONGRESS, INC",House,Democrat,4500.000000
MSFT,2022,BILIRAKIS FOR CONGRESS,House,Republican,4500.000000
MSFT,2022,ANDY KIM FOR NEW JERSEY,Senate,Democrat,4100.000000
MSFT,2022,ARKANSAS FOR LEADERSHIP POLITICAL ACTION COMMITTEE (ARKPAC),PAC - Qualified,Republican,4000.000000
MSFT,2022,VALADAO FOR CONGRESS,House,Republican,4000.000000
MSFT,2022,VERONICA ESCOBAR FOR CONGRESS,House,Democrat,4000.000000
MSFT,2022,SHONTEL BROWN FOR CONGRESS,House,Democrat,4000.000000
MSFT,2022,DAN CRENSHAW FOR CONGRESS,House,Republican,4000.000000
MSFT,2022,FRENCH HILL FOR ARKANSAS,House,Republican,4000.000000
MSFT,2022,CONNOLLY FOR CONGRESS,House,Democrat,4000.000000
MSFT,2022,MARY PELTOLA FOR ALASKA,House,Democrat,3900.000000
MSFT,2022,JEFF JACKSON FOR CONGRESS,House,Democrat,3900.000000
MSFT,2022,CARRICK FLYNN FOR OREGON,House,Democrat,3900.000000
MSFT,2022,KUMAR FOR CONGRESS,House,Democrat,3900.000000
MSFT,2022,KIM SCHRIER VICTORY 2022,PAC - Nonqualified,Democrat,3900.000000
MSFT,2022,LANGEVIN FOR CONGRESS,House,Democrat,3800.000000
MSFT,2022,ELISSA SLOTKIN FOR CONGRESS,House,Democrat,3800.000000
MSFT,2022,LEADERSHIP FOR AMERICA TODAY TOMORROW AND ALWAYS PAC,PAC - Qualified,Republican,3500.000000
MSFT,2022,MALONEY FOR CONGRESS,House,Democrat,3500.000000
MSFT,2022,MCHENRY FOR CONGRESS,House,Republican,3500.000000
MSFT,2022,MATT LARKIN FOR CONGRESS,House,Republican,3500.000000
MSFT,2022,CASE FOR CONGRESS,House,Democrat,3500.000000
MSFT,2022,DOCTOR OZ FOR SENATE,Senate,Republican,3500.000000
MSFT,2022,STAND WITH SANCHEZ,House,Democrat,3500.000000
MSFT,2022,VELVET HAMMER PAC,PAC - Qualified,Democrat,3500.000000
MSFT,2022,SANFORD BISHOP FOR CONGRESS,House,Democrat,3500.000000
MSFT,2022,ANGIE CRAIG FOR CONGRESS,House,Democrat,3302.180000
MSFT,2022,VAN HOLLEN FOR SENATE,Senate,Democrat,3000.000000
MSFT,2022,SUNRISE PAC,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,3000.000000
MSFT,2022,JULIA LETLOW FOR CONGRESS,House,Republican,3000.000000
MSFT,2022,RASHIDA TLAIB FOR CONGRESS,House,Democrat,3000.000000
MSFT,2022,VOTE TO ELECT REPUBLICANS NOW PAC,PAC - Qualified,Republican,3000.000000
MSFT,2022,JOSH RILEY FOR CONGRESS,House,Democrat,3000.000000
MSFT,2022,FEENSTRA FOR CONGRESS,House,Republican,3000.000000
MSFT,2022,"NIKEMA FOR CONGRESS, INC",House,Democrat,3000.000000
MSFT,2022,CAREY FOR CONGRESS,House,Republican,3000.000000
MSFT,2022,RO FOR CONGRESS INC,House,Democrat,2900.000000
MSFT,2022,LIZ MATHIS VICTORY FUND,PAC - Nonqualified,Democrat,2900.000000
MSFT,2022,NEIGHBORS FOR SAMUELS,House,Other,2900.000000
MSFT,2022,MALCOLM PAC,Senate,Democrat,2900.000000
MSFT,2022,NJ DEMS VICTORY FUND,PAC - Nonqualified,Democrat,2900.000000
MSFT,2022,KLOBUCHAR FOR MINNESOTA,Senate,Other,2900.000000
MSFT,2022,FRIENDS OF JAHANA HAYES,House,Democrat,2900.000000
MSFT,2022,DR. ASIF MAHMOOD FOR CONGRESS,House,Democrat,2900.000000
MSFT,2022,JOSH HARDER FOR CONGRESS,House,Democrat,2900.000000
MSFT,2022,BENNET FOR COLORADO,Senate,Democrat,2900.000000
MSFT,2022,DON DAVIS FOR NC,House,Democrat,2900.000000
MSFT,2022,DEMOCRACY FOR ALL NOW PAC,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,2900.000000
MSFT,2022,COURTNEY FOR CONGRESS,House,Democrat,2900.000000
MSFT,2022,CHRIS DELUZIO FOR CONGRESS,House,Democrat,2900.000000
MSFT,2022,WOMEN WIN WISCONSIN PAC,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,2900.000000
MSFT,2022,JAKE AUCHINCLOSS FOR CONGRESS,House,Democrat,2900.000000
MSFT,2022,OKLAHOMANS FOR MADISON,House,Democrat,2900.000000
MSFT,2022,DUSTIN ROBERTS FOR CONGRESS,House,Republican,2900.000000
MSFT,2022,HARRISON FOR CONGRESS,House,Republican,2900.000000
MSFT,2022,SARAH MORGENTHAU FOR CONGRESS,House,Democrat,2900.000000
MSFT,2022,KERMIT JONES FOR CONGRESS,House,Democrat,2900.000000
MSFT,2022,MARIE NEWMAN FOR CONGRESS,House,Democrat,2900.000000
MSFT,2022,JIM RISCH FOR U.S. SENATE COMMITTEE,Senate,Other,2900.000000
MSFT,2022,BYRON DONALDS FOR CONGRESS,House,Republican,2800.000000
MSFT,2022,PEOPLE OF THE 9TH FOR STEPHANIE,House,Democrat,2781.200000
MSFT,2022,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,Party - Qualified,Democrat,2700.000000
MSFT,2022,MATT CASTELLI FOR CONGRESS,House,Democrat,2500.000000
MSFT,2022,"ON WISCONSIN PAC, INC.",PAC - Qualified,Republican,2500.000000
MSFT,2022,"CREATING OPPORTUNITIES, MARKETS AND ENTHUSIASM IN RURAL KENTUCKY PAC",PAC - Qualified,Republican,2500.000000
MSFT,2022,PAC FOR AMERICA,PAC - Qualified,Dark PAC,2500.000000
MSFT,2022,EVERGREEN PAC,PAC - Qualified,Democrat,2500.000000
MSFT,2022,DEFENDING AMERICAN VALUES EVERYWHERE PAC,PAC - Qualified,Republican,2500.000000
MSFT,2022,FREE STATE PAC,PAC - Qualified,Republican,2500.000000
MSFT,2022,COUNTRY ROADS PAC,PAC - Qualified,Democrat,2500.000000
MSFT,2022,JUDY CHU FOR CONGRESS,House,Democrat,2500.000000
MSFT,2022,DR. RAUL RUIZ FOR CONGRESS,House,Democrat,2500.000000
MSFT,2022,SOCK IT TO 'EM PAC,PAC - Qualified,Republican,2500.000000
MSFT,2022,ANGEL FOR MARYLAND,House,Democrat,2500.000000
MSFT,2022,JAMIE RASKIN FOR CONGRESS,House,Democrat,2500.000000
MSFT,2022,SWALWELL FOR CONGRESS,House,Democrat,2500.000000
MSFT,2022,DEMOCRATS WIN SEATS (DWS PAC),PAC - Qualified,Democrat,2500.000000
MSFT,2022,BUILD OUR MOVEMENT PAC,PAC - Qualified,Democrat,2500.000000
MSFT,2022,KANSANS FOR MARSHALL,Senate,Republican,2500.000000
MSFT,2022,GETTING STUFF DONE PAC (GSD-PAC),PAC - Qualified,Democrat,2500.000000
MSFT,2022,COUNTRY OVER PARTY PAC,PAC - Nonqualified,Republican,2500.000000
MSFT,2022,SCOTT FOR CONGRESS,House,Democrat,2500.000000
MSFT,2022,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,House,Democrat,2500.000000
MSFT,2022,WASHINGTON WOMEN FOR CHOICE,PAC - Qualified,Democrat,2500.000000
MSFT,2022,MIKIE SHERRILL FOR CONGRESS,House,Democrat,2500.000000
MSFT,2022,GO PAC GO,PAC - Qualified,Democrat,2500.000000
MSFT,2022,SECURE PAC,PAC - Qualified,Democrat,2500.000000
MSFT,2022,SINEMA FOR ARIZONA,Senate,Other,2500.000000
MSFT,2022,ALASKANS FOR NICK BEGICH,House,Republican,2500.000000
MSFT,2022,GIL PAC,PAC - Nonqualified,Democrat,2500.000000
MSFT,2022,MCCARTHY VICTORY FUND,PAC - Nonqualified,Republican,2500.000000
MSFT,2022,EMMER FOR CONGRESS,House,Republican,2500.000000
MSFT,2022,DONALD NORCROSS FOR CONGRESS,House,Democrat,2500.000000
MSFT,2022,BERA FOR CONGRESS,House,Democrat,2500.000000
MSFT,2022,SELKER4CONGRESS,House,Democrat,2500.000000
MSFT,2022,SENATE GEORGIA BATTLEGROUND FUND,PAC - Nonqualified,Republican,2300.000000
MSFT,2022,GREG CASAR FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,PAC - Nonqualified,Republican,2000.000000
MSFT,2022,SHEILA JACKSON LEE FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,KAY GRANGER CAMPAIGN FUND,House,Republican,2000.000000
MSFT,2022,LAXALT FOR SENATE,Senate,Republican,2000.000000
MSFT,2022,HALEY STEVENS FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,KEYSTONE AMERICA PAC,PAC - Qualified,Democrat,2000.000000
MSFT,2022,"ANDY BARR FOR CONGRESS, INC.",House,Republican,2000.000000
MSFT,2022,NELSON FOR WISCONSIN,Senate,Democrat,2000.000000
MSFT,2022,ALMA ADAMS FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,VAL DEMINGS VICTORY FUND,PAC - Nonqualified,Democrat,2000.000000
MSFT,2022,BICE FOR CONGRESS,House,Republican,2000.000000
MSFT,2022,FAIR FIGHT,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,2000.000000
MSFT,2022,MONICA TRANEL FOR MONTANA,House,Democrat,2000.000000
MSFT,2022,"FRIENDS FOR CHRIS STEWART, INC.",House,Republican,2000.000000
MSFT,2022,WYDEN FOR SENATE,Senate,Democrat,2000.000000
MSFT,2022,KEN CALVERT FOR CONGRESS COMMITTEE,House,Republican,2000.000000
MSFT,2022,PETER MEIJER FOR CONGRESS,House,Republican,2000.000000
MSFT,2022,COHEN FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,VAN TAYLOR CAMPAIGN,House,Republican,2000.000000
MSFT,2022,JIMMY GOMEZ FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,TEXAS REPUBLICANS UNITED POLITICAL ACTION COMMITTEE (TRU PAC),PAC - Qualified,Republican,2000.000000
MSFT,2022,MOORE FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,TROY CARTER FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,WILD AND WONDERFUL PAC,PAC - Qualified,Republican,2000.000000
MSFT,2022,RAND PAUL FOR US SENATE,Senate,Republican,2000.000000
MSFT,2022,FIRST STATE PAC,PAC - Qualified,Democrat,2000.000000
MSFT,2022,FRIENDS OF DUSTY JOHNSON,House,Republican,2000.000000
MSFT,2022,LISA BLUNT ROCHESTER FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,LUKE HOLLAND FOR SENATE,Senate,Republican,2000.000000
MSFT,2022,TONY CARDENAS FOR CONGRESS,House,Democrat,2000.000000
MSFT,2022,MIKE CRAPO FOR US SENATE,Senate,Republican,2000.000000
MSFT,2022,"STEIL FOR WISCONSIN, INC.",House,Republican,2000.000000
MSFT,2022,WICKER FOR SENATE,Senate,Republican,2000.000000
MSFT,2022,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,PAC - Qualified,Republican,2000.000000
MSFT,2022,JD VANCE FOR SENATE INC.,Senate,Republican,2000.000000
MSFT,2022,ANDREA SALINAS FOR OREGON,House,Democrat,1959.630000
MSFT,2022,BARBARA LEE FOR CONGRESS,House,Democrat,1900.000000
MSFT,2022,CTC ACTION,Super PAC (Independent Expenditure-Only),Dark PAC,1708.390000
MSFT,2022,CORTEZ MASTO VICTORY 2022,PAC - Nonqualified,Democrat,1667.250000
MSFT,2022,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,Party - Qualified,Democrat,1666.660000
MSFT,2022,ANTHONY BROWN FOR CONGRESS,House,Democrat,1500.000000
MSFT,2022,MCCOLLUM FOR CONGRESS,House,Democrat,1500.000000
MSFT,2022,CLARKE FOR CONGRESS,House,Democrat,1500.000000
MSFT,2022,OLD NORTH STATE VICTORY PAC,PAC - Nonqualified,Democrat,1500.000000
MSFT,2022,GALLEGO FOR ARIZONA,Senate,Democrat,1500.000000
MSFT,2022,SCANLON FOR CONGRESS,House,Democrat,1500.000000
MSFT,2022,PROGRESSIVE MAJORITY PAC,PAC - Qualified,Democrat,1500.000000
MSFT,2022,VIRGIN ISLANDS FOR PLASKETT,House,Democrat,1500.000000
MSFT,2022,ROBIN KELLY FOR CONGRESS,House,Democrat,1500.000000
MSFT,2022,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,House,Democrat,1500.000000
MSFT,2022,DEB FISCHER FOR US SENATE,Senate,Republican,1500.000000
MSFT,2022,DIGNITY OF WORK PAC,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,1050.000000
MSFT,2022,PIVOT VICTORY FUND,Super PAC (Independent Expenditure-Only),Democrat,1020.000000
MSFT,2022,VIKRAM FOR NH,House,Republican,1001.000000
MSFT,2022,STRIKE PAC,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,1000.000000
MSFT,2022,FORWARD PARTY,Hybrid PAC (with Non-Contribution Account) - Qualified,Dark PAC,1000.000000
MSFT,2022,CITIZENS FOR WATERS,House,Democrat,1000.000000
MSFT,2022,JANA LYNNE SANCHEZ FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,HUIZENGA FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,EMILIA SYKES FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,BUILDING AMERICA'S REPUBLICAN REPRESENTATION PAC,PAC - Qualified,Republican,1000.000000
MSFT,2022,BENNET WYDEN VICTORY FUND,Senate,Democrat,1000.000000
MSFT,2022,FRIENDS OF ROSA DELAURO,House,Democrat,1000.000000
MSFT,2022,BOOKER FOR KENTUCKY,Senate,Democrat,1000.000000
MSFT,2022,EMILYS LIST,PAC - Qualified,Democrat,1000.000000
MSFT,2022,HUWAIDA FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,VIBE PAC (VICTORY BY INVESTING BUILDING EMPOWERING),PAC - Qualified,Democrat,1000.000000
MSFT,2022,BENNET COLORADO VICTORY FUND,PAC - Nonqualified,Democrat,1000.000000
MSFT,2022,MANN FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,RURALVOTE.ORG,Super PAC (Independent Expenditure-Only),Democrat,1000.000000
MSFT,2022,CLEAVER FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,KAREN BASS FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,SALAZAR FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,AMERICA VOTES ACTION FUND,Super PAC (Independent Expenditure-Only),Democrat,1000.000000
MSFT,2022,MIKE LEVIN FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,MAYORS PAC,PAC - Nonqualified,Democrat,1000.000000
MSFT,2022,TED DEUTCH FOR CONGRESS COMMITTEE,House,Democrat,1000.000000
MSFT,2022,BAXTER FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,NEVADA STATE DEMOCRATIC PARTY,Party - Qualified,Democrat,1000.000000
MSFT,2022,REPUBLICAN NATIONAL COMMITTEE,Party - Qualified,Republican,1000.000000
MSFT,2022,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,House,Democrat,1000.000000
MSFT,2022,SCHNEIDER FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,PAUL TONKO FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,REAL JUSTICE PAC,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Dark PAC,1000.000000
MSFT,2022,GLENN F. IVEY FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,KELLY FOR ALASKA,Senate,Republican,1000.000000
MSFT,2022,HOUSE CONSERVATIVES FUND,PAC - Qualified,Republican,1000.000000
MSFT,2022,HOOSIERDOC PAC,House,Republican,1000.000000
MSFT,2022,KATHY MANNING FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,MURPHY FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,BOOKER VICTORY FUND,PAC - Nonqualified,Democrat,1000.000000
MSFT,2022,NANCY MACE FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,TONY GONZALES FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,MOLLY FOR VERMONT,House,Democrat,1000.000000
MSFT,2022,TREY FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,WEXTON FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,PETERS FOR MICHIGAN,Senate,Democrat,1000.000000
MSFT,2022,JOE KENT FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,LISA MCCLAIN FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,BONAMICI FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,SWING LEFT,Hybrid PAC (with Non-Contribution Account) - Qualified,Democrat,1000.000000
MSFT,2022,LUCILLE ROYBAL-ALLARD FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,HIMES FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,ADRIANO ESPAILLAT FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,DAVID SCOTT FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,DARREN SOTO FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,NEWHOUSE VICTORY FUND,PAC - Nonqualified,Republican,1000.000000
MSFT,2022,PROGRESSIVES ADVANCING UNITED LEADERSHIP PAC,PAC - Nonqualified,Democrat,1000.000000
MSFT,2022,POWERED BY PEOPLE,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,1000.000000
MSFT,2022,CLAUDIA TENNEY FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,MAXWELL ALEJANDRO FROST FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,MANDELA BARNES VICTORY FUND,PAC - Nonqualified,Democrat,1000.000000
MSFT,2022,FRIENDS OF DEBBY BURNETT,House,Democrat,1000.000000
MSFT,2022,JOY FOX FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,CHARISE A WILLIAMS FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,IROGHAMA OMERE FOR TX,House,Democrat,1000.000000
MSFT,2022,ANNIE PAC,PAC - Nonqualified,Democrat,1000.000000
MSFT,2022,JOE NEGUSE FOR CONGRESS,House,Democrat,1000.000000
MSFT,2022,FRIENDS OF KARIN,House,Democrat,1000.000000
MSFT,2022,FRIENDS OF JEVIN D. HODGE,House,Democrat,1000.000000
MSFT,2022,UP TO US,PAC - Nonqualified,Republican,1000.000000
MSFT,2022,THE PAC FOR AMERICA'S FUTURE,Hybrid PAC (with Non-Contribution Account) - Nonqualified,Democrat,1000.000000
MSFT,2022,MIDWEST VALUES PAC,PAC - Qualified,Democrat,1000.000000
MSFT,2022,FIGHT ON PAC,PAC - Qualified,Republican,1000.000000
MSFT,2022,MARSHA FOR SENATE,Senate,Republican,1000.000000
MSFT,2022,CULP FOR CONGRESS,House,Republican,1000.000000
MSFT,2022,MEEKS VICTORY FUND,PAC - Nonqualified,Democrat,1000.000000
